candidate_id,username,company_name,position,location,sector,stipend,match_score,allocated_date,status,location_match_score,diversity_bonus,internship_id
CAND_42DFB717,16356151,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,70.0,2025-09-08 00:20:23,Allocated,,,
CAND_B06427D4,16702198,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:20:24,Allocated,,,
CAND_5507C365,17539842,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,65783,60.0,2025-09-08 00:20:27,Allocated,,,
CAND_869EEB4A,17545780,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-08 00:20:28,Allocated,,,
CAND_C3888E1A,17624934,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,78.0,2025-09-08 00:20:29,Allocated,,,
CAND_397C3CCB,17864043,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:20:31,Allocated,,,
CAND_D57BE9B9,17960690,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,65783,70.0,2025-09-08 00:20:32,Allocated,,,
CAND_D7F808B0,17963031,Infosys,Technology Intern,Bangalore,Technology,35434,40.0,2025-09-08 00:20:33,Allocated,,,
CAND_ED092154,18129173,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:20:34,Allocated,,,
CAND_EFC5CD7E,18365443,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,78.0,2025-09-08 00:20:36,Allocated,,,
CAND_5D1D8587,18484846,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-08 00:20:37,Allocated,,,
CAND_2ADDBD0F,18714571,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,50.0,2025-09-08 00:20:38,Allocated,,,
CAND_96941E92,18784594,ICICI Bank,Finance Intern,Delhi,Finance,24101,70.0,2025-09-08 00:20:39,Allocated,,,
CAND_530DAF52,18949843,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:20:41,Allocated,,,
CAND_F0FF78A0,19090468,TCS,Technology Intern,Mumbai,Technology,24057,60.0,2025-09-08 00:20:43,Allocated,,,
CAND_0C4969EC,20110597,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:20:44,Allocated,,,
CAND_76C35A85,20172393,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:20:45,Allocated,,,
CAND_6F18D664,20211577,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,50.0,2025-09-08 00:20:47,Allocated,,,
CAND_33A8F85B,20736486,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:20:49,Allocated,,,
CAND_871C71ED,20748468,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,80.0,2025-09-08 00:20:51,Allocated,,,
CAND_12065886,20835760,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:20:52,Allocated,,,
CAND_C0662743,21866029,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:20:53,Allocated,,,
CAND_42C3EB93,22008817,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:20:55,Allocated,,,
CAND_F8360482,23110214,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,68.0,2025-09-08 00:20:57,Allocated,,,
CAND_082DBF9F,23138078,ICICI Bank,Finance Intern,Delhi,Finance,24101,70.0,2025-09-08 00:20:59,Allocated,,,
CAND_95182EDC,23617240,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:21:01,Allocated,,,
CAND_6F411EA7,23814777,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:21:02,Allocated,,,
CAND_AE0570C8,23918545,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:21:03,Allocated,,,
CAND_55899F6E,23944036,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,80.0,2025-09-08 00:21:05,Allocated,,,
CAND_9EC3ED7A,24025053,ICICI Bank,Finance Intern,Delhi,Finance,33919,88.0,2025-09-08 00:21:06,Allocated,,,
CAND_6657E21F,24548333,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:21:07,Allocated,,,
CAND_6CF15ED0,24550866,HDFC Bank,Finance Intern,Mumbai,Finance,69079,60.0,2025-09-08 00:21:08,Allocated,,,
CAND_5D6CAA96,25328428,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-08 00:21:10,Allocated,,,
CAND_778EC958,25451319,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:21:11,Allocated,,,
CAND_ABAE8924,25834360,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,70.0,2025-09-08 00:21:12,Allocated,,,
CAND_51C4B35D,25974844,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:21:14,Allocated,,,
CAND_51B4312E,26125407,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-08 00:21:15,Allocated,,,
CAND_6938C510,26585242,HDFC Bank,Finance Intern,Mumbai,Finance,56641,88.0,2025-09-08 00:21:17,Allocated,,,
CAND_ECB4EEEC,26695839,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:21:18,Allocated,,,
CAND_19357D12,26908066,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:21:19,Allocated,,,
CAND_E7BCDDDA,26958533,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:21:21,Allocated,,,
CAND_B3CFF9FB,27030979,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:21:22,Allocated,,,
CAND_E96D633B,27917969,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:21:26,Allocated,,,
CAND_8404F6A5,28423028,HDFC Bank,Finance Intern,Mumbai,Finance,56641,80.0,2025-09-08 00:21:28,Allocated,,,
CAND_8AF39D28,29992154,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:21:36,Allocated,,,
CAND_B4043BB0,31395710,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-08 00:21:38,Allocated,,,
CAND_6583D657,31926950,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:21:40,Allocated,,,
CAND_EA2B5BA9,32219038,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,60.0,2025-09-08 00:21:41,Allocated,,,
CAND_497603D8,32563518,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:21:43,Allocated,,,
CAND_EEF2CB27,33803142,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-08 00:21:46,Allocated,,,
CAND_299EF6F2,34594746,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:21:47,Allocated,,,
CAND_D0F024D0,34962725,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:21:48,Allocated,,,
CAND_EBE9FE30,35422305,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:21:50,Allocated,,,
CAND_933D3B46,35579812,HDFC Bank,Finance Intern,Mumbai,Finance,56641,40.0,2025-09-08 00:21:51,Allocated,,,
CAND_CBF6DABC,36861863,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:21:53,Allocated,,,
CAND_718769B3,37001381,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,50.0,2025-09-08 00:21:56,Allocated,,,
CAND_23E886E4,37374340,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:21:57,Allocated,,,
CAND_04DDBD38,39082090,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:21:58,Allocated,,,
CAND_76558836,41910253,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:21:59,Allocated,,,
CAND_BEADBDDA,43994605,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:22:00,Allocated,,,
CAND_89CED306,45907524,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:22:03,Allocated,,,
CAND_2EF58650,46349752,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,58738,60.0,2025-09-08 00:22:04,Allocated,,,
CAND_615ED97E,47996197,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:22:05,Allocated,,,
CAND_CE913B11,49325370,HDFC Bank,Finance Intern,Mumbai,Finance,69079,60.0,2025-09-08 00:22:07,Allocated,,,
CAND_B0FC3A48,51777546,TCS,Technology Intern,Mumbai,Technology,26918,45.0,2025-09-08 00:22:08,Allocated,,,
CAND_D82ED0CD,54934269,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,70.0,2025-09-08 00:22:10,Allocated,,,
CAND_19DB8513,56520872,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,70.0,2025-09-08 00:22:11,Allocated,,,
CAND_635AF3CA,58879993,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-08 00:22:13,Allocated,,,
CAND_7AF6C0D5,60624892,ICICI Bank,Finance Intern,Delhi,Finance,24101,90.0,2025-09-08 00:22:14,Allocated,,,
CAND_DE7B0CED,69199666,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:22:16,Allocated,,,
CAND_EB05E165,75297735,ICICI Bank,Finance Intern,Delhi,Finance,24101,70.0,2025-09-08 00:22:17,Allocated,,,
CAND_DC39B261,80876647,TCS,Technology Intern,Mumbai,Technology,26918,30.0,2025-09-08 00:22:20,Allocated,,,
CAND_DF7051F2,85417107,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:22:22,Allocated,,,
CAND_3BEECE20,85421438,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,100.0,2025-09-08 00:22:23,Allocated,,,
CAND_6A7A0816,87520378,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,30.0,2025-09-08 00:22:24,Allocated,,,
CAND_C89132EA,91478356,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-08 00:22:26,Allocated,,,
CAND_46DDF64F,93988900,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-08 00:22:29,Allocated,,,
CAND_F7AA5BE5,95011061,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:22:29,Allocated,,,
CAND_7D35DC02,96260484,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:22:31,Allocated,,,
CAND_5F6D7967,97169343,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,30.0,2025-09-08 00:22:33,Allocated,,,
CAND_3462FF53,98300955,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:22:35,Allocated,,,
CAND_3C790F69,98309114,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:22:38,Allocated,,,
CAND_A04BFE7B,10399912,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:22:39,Allocated,,,
CAND_1FB5E44F,10694288,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:22:40,Allocated,,,
CAND_92973AC4,11480899,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-08 00:22:42,Allocated,,,
CAND_40401253,11592605,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:22:43,Allocated,,,
CAND_EF9DFCA1,11698189,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-08 00:22:44,Allocated,,,
CAND_F7A32CBB,11763983,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,40.0,2025-09-08 00:22:45,Allocated,,,
CAND_885FBFC8,11847784,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:22:47,Allocated,,,
CAND_14BC47F4,13376919,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:22:49,Allocated,,,
CAND_7C806C04,13520837,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:22:51,Allocated,,,
CAND_6062F8A2,13879043,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:22:52,Allocated,,,
CAND_98AFC6DE,14225422,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:22:53,Allocated,,,
CAND_3F132E4A,14256329,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:22:54,Allocated,,,
CAND_278D7B4C,14640322,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-08 00:22:56,Allocated,,,
CAND_EB9A7D61,14886205,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:22:57,Allocated,,,
CAND_7874C903,15041689,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:22:58,Allocated,,,
CAND_F808E154,15375009,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:23:00,Allocated,,,
CAND_C7ED17B6,15575117,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:23:02,Allocated,,,
CAND_1E8ED079,16852973,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-08 00:23:04,Allocated,,,
CAND_2DB5E670,16861758,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,60.0,2025-09-08 00:23:06,Allocated,,,
CAND_F3617A76,16877897,Infosys,Technology Intern,Bangalore,Technology,35434,40.0,2025-09-08 00:23:08,Allocated,,,
CAND_10952119,17150707,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:23:09,Allocated,,,
CAND_E09887E9,17412079,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:23:10,Allocated,,,
CAND_12EB29E1,17422560,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:23:12,Allocated,,,
CAND_FDF5C623,17812897,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:23:14,Allocated,,,
CAND_5FDC5EE3,18155310,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:23:17,Allocated,,,
CAND_E85BEE63,18297650,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-08 00:23:19,Allocated,,,
CAND_5D97928C,18316239,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:23:21,Allocated,,,
CAND_236DAA22,18334783,ICICI Bank,Finance Intern,Delhi,Finance,24101,60.0,2025-09-08 00:23:22,Allocated,,,
CAND_148E889A,18422164,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:23:23,Allocated,,,
CAND_1B7397A5,18557164,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:23:24,Allocated,,,
CAND_2BFAC8AB,18731098,ICICI Bank,Finance Intern,Delhi,Finance,24101,90.0,2025-09-08 00:23:26,Allocated,,,
CAND_BEB3F464,18827609,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:23:28,Allocated,,,
CAND_69A6F5D5,19179079,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:23:31,Allocated,,,
CAND_6610D89C,19336728,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:23:31,Allocated,,,
CAND_B31C8FE7,19616406,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:23:33,Allocated,,,
CAND_9BA47B82,19717385,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:23:34,Allocated,,,
CAND_41BCAFE1,19867922,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:23:35,Allocated,,,
CAND_BD98FFC4,20417897,HDFC Bank,Finance Intern,Mumbai,Finance,56641,78.0,2025-09-08 00:23:37,Allocated,,,
CAND_B3E05B23,20806155,HDFC Bank,Finance Intern,Mumbai,Finance,69079,70.0,2025-09-08 00:23:41,Allocated,,,
CAND_DEE0ECBA,20925036,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:23:43,Allocated,,,
CAND_F12F96EE,21265194,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-08 00:23:46,Allocated,,,
CAND_38152449,21830565,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:23:48,Allocated,,,
CAND_2904D68F,22323967,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:23:49,Allocated,,,
CAND_66EB3108,23408537,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-08 00:23:52,Allocated,,,
CAND_532197BB,23510685,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:23:53,Allocated,,,
CAND_CFC6C5AB,23914451,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:23:55,Allocated,,,
CAND_9861C5B7,24184357,HDFC Bank,Finance Intern,Mumbai,Finance,69279,90.0,2025-09-08 00:23:57,Allocated,,,
CAND_449F719A,24402267,HDFC Bank,Finance Intern,Mumbai,Finance,69079,50.0,2025-09-08 00:23:58,Allocated,,,
CAND_1EC45984,25150191,ICICI Bank,Finance Intern,Delhi,Finance,24101,60.0,2025-09-08 00:24:03,Allocated,,,
CAND_DB19314E,25676643,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-08 00:24:05,Allocated,,,
CAND_72411558,25824789,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:24:08,Allocated,,,
CAND_187500EE,26048718,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:24:10,Allocated,,,
CAND_80AC31AF,26202430,ICICI Bank,Finance Intern,Delhi,Finance,35740,70.0,2025-09-08 00:24:12,Allocated,,,
CAND_86EEB5E3,26289308,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:24:13,Allocated,,,
CAND_76DC117D,26671167,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:24:14,Allocated,,,
CAND_B9CC0054,26780935,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:24:16,Allocated,,,
CAND_473460C1,27018550,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:24:16,Allocated,,,
CAND_3C54241E,27165830,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:24:18,Allocated,,,
CAND_DADFE0D6,27496514,HDFC Bank,Finance Intern,Mumbai,Finance,69079,80.0,2025-09-08 00:24:20,Allocated,,,
CAND_69959F60,27523575,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:24:21,Allocated,,,
CAND_0288DE3B,27847081,L&T,Manufacturing Intern,Mumbai,Manufacturing,51637,45.0,2025-09-08 00:24:23,Allocated,,,
CAND_ADF69B45,28419173,HDFC Bank,Finance Intern,Mumbai,Finance,69279,70.0,2025-09-08 00:24:26,Allocated,,,
CAND_D2176B43,28640735,HDFC Bank,Finance Intern,Mumbai,Finance,34049,70.0,2025-09-08 00:24:28,Allocated,,,
CAND_E33B1A79,28808263,ICICI Bank,Finance Intern,Delhi,Finance,33919,90.0,2025-09-08 00:24:29,Allocated,,,
CAND_C69D816D,28828844,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:24:31,Allocated,,,
CAND_1A2AE02F,29297973,Deloitte,Consulting Intern,Gurgaon,Consulting,38753,50.0,2025-09-08 00:24:35,Allocated,,,
CAND_28D9C2DC,30563572,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,70.0,2025-09-08 00:24:38,Allocated,,,
CAND_CA1282CC,30646367,Apollo Hospitals,Healthcare Intern,Chennai,Healthcare,21025,40.0,2025-09-08 00:24:40,Allocated,,,
CAND_2113284A,30862904,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:24:42,Allocated,,,
CAND_22897FDF,32308556,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-08 00:24:43,Allocated,,,
CAND_F974DB4E,32896934,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-08 00:24:44,Allocated,,,
CAND_CD181729,32947778,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,80.0,2025-09-08 00:24:46,Allocated,,,
CAND_69814ECD,32977530,HDFC Bank,Finance Intern,Mumbai,Finance,69279,80.0,2025-09-08 00:24:47,Allocated,,,
CAND_1140815F,33176873,HDFC Bank,Finance Intern,Mumbai,Finance,69079,70.0,2025-09-08 00:24:49,Allocated,,,
CAND_3CF05854,34554248,ICICI Bank,Finance Intern,Delhi,Finance,24101,90.0,2025-09-08 00:24:50,Allocated,,,
CAND_6901E8F5,39081840,L&T,Manufacturing Intern,Mumbai,Manufacturing,32855,45.0,2025-09-08 00:24:53,Allocated,,,
CAND_616E976E,39650734,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:24:55,Allocated,,,
CAND_54715E74,39970711,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-08 00:24:56,Allocated,,,
CAND_4DD7C344,41523474,HDFC Bank,Finance Intern,Mumbai,Finance,56641,78.0,2025-09-08 00:24:57,Allocated,,,
CAND_F11E7CCA,44476983,ICICI Bank,Finance Intern,Delhi,Finance,33919,80.0,2025-09-08 00:24:59,Allocated,,,
CAND_A594A616,46258701,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:24:59,Allocated,,,
CAND_C68623CE,49937469,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:25:01,Allocated,,,
CAND_43AF5F42,51769822,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:25:02,Allocated,,,
CAND_7525688E,52979663,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,50.0,2025-09-08 00:25:04,Allocated,,,
CAND_BD654F57,57667857,Deloitte,Consulting Intern,Gurgaon,Consulting,57482,40.0,2025-09-08 00:25:06,Allocated,,,
CAND_4BAF1A09,59962788,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,60.0,2025-09-08 00:25:08,Allocated,,,
CAND_AD660603,72231872,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-08 00:25:10,Allocated,,,
CAND_18A33D9E,73077810,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,70.0,2025-09-08 00:25:11,Allocated,,,
CAND_28082FBA,80162314,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,80.0,2025-09-08 00:25:13,Allocated,,,
CAND_00AB5580,87968870,TCS,Technology Intern,Mumbai,Technology,59953,30.0,2025-09-08 00:25:15,Allocated,,,
CAND_2E6A7E74,91930382,HDFC Bank,Finance Intern,Mumbai,Finance,69079,40.0,2025-09-08 00:25:16,Allocated,,,
CAND_0CBC2232,93002334,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:25:18,Allocated,,,
CAND_B96C3C6A,93112113,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,40.0,2025-09-08 00:25:19,Allocated,,,
CAND_872ED8D5,10089434,TCS,Technology Intern,Mumbai,Technology,24057,65.0,2025-09-08 00:25:21,Allocated,,,
CAND_8A176D6F,10247517,TCS,Technology Intern,Mumbai,Technology,26918,80.0,2025-09-08 00:25:23,Allocated,,,
CAND_75F279FA,10265057,TCS,Technology Intern,Mumbai,Technology,59953,85.0,2025-09-08 00:25:24,Allocated,,,
CAND_E3E36C28,10553553,TCS,Technology Intern,Mumbai,Technology,26918,55.0,2025-09-08 00:25:26,Allocated,,,
CAND_75115CD6,10641230,Infosys,Technology Intern,Bangalore,Technology,64352,30.0,2025-09-08 00:25:27,Allocated,,,
CAND_71678EBF,10839851,TCS,Technology Intern,Mumbai,Technology,59953,45.0,2025-09-08 00:25:28,Allocated,,,
CAND_07EB29FD,11580408,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:25:31,Allocated,,,
CAND_3EC60DE5,11584809,TCS,Technology Intern,Mumbai,Technology,26918,50.0,2025-09-08 00:25:33,Allocated,,,
CAND_B82DB997,11957080,TCS,Technology Intern,Mumbai,Technology,59953,75.0,2025-09-08 00:25:35,Allocated,,,
CAND_CB475D8E,12045067,TCS,Technology Intern,Mumbai,Technology,26918,80.0,2025-09-08 00:25:37,Allocated,,,
CAND_DEA07B72,12334140,HDFC Bank,Finance Intern,Mumbai,Finance,69279,90.0,2025-09-08 00:25:39,Allocated,,,
CAND_565FBB4F,12635195,TCS,Technology Intern,Mumbai,Technology,34712,85.0,2025-09-08 00:25:39,Allocated,,,
CAND_3051D946,12763627,Infosys,Technology Intern,Bangalore,Technology,35434,100.0,2025-09-08 00:25:41,Allocated,,,
CAND_5BDD563F,13385306,L&T,Manufacturing Intern,Mumbai,Manufacturing,31956,45.0,2025-09-08 00:25:42,Allocated,,,
CAND_9AF431BC,13405733,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,90.0,2025-09-08 00:25:43,Allocated,,,
CAND_428DE3CB,13477922,TCS,Technology Intern,Mumbai,Technology,59953,70.0,2025-09-08 00:25:45,Allocated,,,
CAND_8D2E1875,13836471,TCS,Technology Intern,Mumbai,Technology,59953,55.0,2025-09-08 00:25:46,Allocated,,,
CAND_0B5F6DC0,14789139,TCS,Technology Intern,Mumbai,Technology,26918,80.0,2025-09-08 00:25:48,Allocated,,,
CAND_A02896E1,15118506,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,60.0,2025-09-08 00:25:49,Allocated,,,
CAND_1A2BC787,15297298,Ogilvy,Marketing Intern,Mumbai,Marketing,49718,50.0,2025-09-08 00:25:50,Allocated,,,
CAND_120A0BDD,15651486,TCS,Technology Intern,Mumbai,Technology,59953,75.0,2025-09-08 00:25:52,Allocated,,,
CAND_9AAA2870,15791766,TCS,Technology Intern,Mumbai,Technology,26918,65.0,2025-09-08 00:25:53,Allocated,,,
CAND_39A3B423,15802627,Ogilvy,Marketing Intern,Mumbai,Marketing,55800,90.0,2025-09-08 00:25:54,Allocated,,,
CAND_A589BB21,16186411,Infosys,Technology Intern,Bangalore,Technology,35434,100.0,2025-09-08 00:25:56,Allocated,,,
CAND_2091EB30,16533554,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:25:58,Allocated,,,
CAND_8DD9AE4D,16899268,TCS,Technology Intern,Mumbai,Technology,59953,65.0,2025-09-08 00:25:59,Allocated,,,
CAND_7A93133E,17111768,ICICI Bank,Finance Intern,Delhi,Finance,24101,70.0,2025-09-08 00:26:01,Allocated,,,
CAND_345C7D28,17681064,ICICI Bank,Finance Intern,Delhi,Finance,24101,60.0,2025-09-08 00:26:05,Allocated,,,
CAND_DFE03219,17688766,HDFC Bank,Finance Intern,Mumbai,Finance,69279,60.0,2025-09-08 00:26:06,Allocated,,,
